,AD_Chaikin A/D,AROON_Aroon Down,AROON_Aroon Up,BBANDS_Real Lower Band,BBANDS_Real Middle Band,BBANDS_Real Upper Band,BBANDS_Real Lower Band,BBANDS_Real Middle Band,BBANDS_Real Upper Band,BBANDS_Real Lower Band,BBANDS_Real Middle Band,BBANDS_Real Upper Band,BBANDS_Real Lower Band,BBANDS_Real Middle Band,BBANDS_Real Upper Band,CCI_CCI,EMA_EMA,EMA_EMA,EMA_EMA,EMA_EMA,MACD_MACD,MACD_MACD_Hist,MACD_MACD_Signal,MACD_MACD,MACD_MACD_Hist,MACD_MACD_Signal,MACD_MACD,MACD_MACD_Hist,MACD_MACD_Signal,MACD_MACD,MACD_MACD_Hist,MACD_MACD_Signal,OBV_OBV,RSI_RSI,RSI_RSI,RSI_RSI,RSI_RSI,STOCH_SlowD,STOCH_SlowK,TIME_SERIES_DAILY_ADJUSTED_open,TIME_SERIES_DAILY_ADJUSTED_high,TIME_SERIES_DAILY_ADJUSTED_low,TIME_SERIES_DAILY_ADJUSTED_close,TIME_SERIES_DAILY_ADJUSTED_adjusted_close,TIME_SERIES_DAILY_ADJUSTED_volume,TIME_SERIES_DAILY_ADJUSTED_dividend_amount,TIME_SERIES_DAILY_ADJUSTED_split_coefficient,stock_symbol
2014-01-07,-53899594.2855,7.1429,92.8571,20.8004,22.1045,23.4086,21.0488,22.3271,23.6055,20.5565,21.8854,23.2143,20.8515,22.09,23.3285,69.3956,20.3339,20.3339,20.0683,20.3465,0.405,0.0662,0.3388,0.4011,0.0811,0.3201,0.4189,0.0751,0.3438,0.4046,0.0877,0.3169,-198186700.0,62.3755,64.3458,67.853,64.4809,64.233,57.0275,22.91,23.105,22.76,22.85,18.6414,3303000,0.0,1.0,MAS
2014-01-06,-52319898.6333,14.2857,100.0,20.7719,22.044,23.3161,21.0497,22.2789,23.508,20.5564,21.8275,23.0986,20.8388,22.029,23.2192,83.4782,20.3087,20.3087,20.0412,20.3207,0.4076,0.0854,0.3222,0.4008,0.101,0.2998,0.4111,0.0861,0.325,0.4003,0.1054,0.2949,-201489700.0,62.2549,70.8388,66.9483,72.9676,69.043,63.0209,23.25,23.36,22.69,22.84,18.6333,3961200,0.0,1.0,MAS
2014-01-03,-50132370.2751,21.4286,100.0,20.7137,21.968,23.2223,21.0443,22.1944,23.3445,20.5145,21.7515,22.9886,20.8721,21.9415,23.011,98.661,20.2832,20.2832,20.0146,20.2913,0.4061,0.1053,0.3009,0.3686,0.0941,0.2745,0.4023,0.0989,0.3034,0.3545,0.0859,0.2686,-197528500.0,68.8067,69.0172,67.4519,67.3309,73.6696,72.6506,22.77,23.2,22.71,23.16,18.8943,3627700,0.0,1.0,MAS
2014-01-02,-53167792.7241,28.5714,100.0,20.7471,21.887,23.0269,21.0604,22.1244,23.1883,20.5057,21.6785,22.8514,20.8896,21.891,22.8925,80.1796,20.2543,20.2543,19.9875,20.2664,0.3657,0.0912,0.2745,0.3385,0.0875,0.251,0.3832,0.1045,0.2787,0.3397,0.0926,0.2471,-201156200.0,63.5792,65.3774,66.274,66.7952,76.1836,71.4575,22.73,22.91,22.61,22.69,18.5109,2652400,0.0,1.0,MAS
2013-12-31,-51930006.0574,35.7143,92.8571,20.7605,21.84,22.9195,21.0714,22.0749,23.0784,20.5308,21.624,22.7172,20.9235,21.848,22.7726,94.0473,20.2298,20.2298,19.9612,20.2416,0.3567,0.105,0.2517,0.3246,0.0955,0.2291,0.3634,0.1108,0.2526,0.32,0.096,0.2239,-198503800.0,65.309,64.7137,65.9882,67.8281,78.4625,76.9008,22.77,22.86,22.585,22.77,18.5761,2848100,0.0,1.0,MAS
2013-12-30,-52913895.1483,42.8571,100.0,20.8043,21.7975,22.7907,21.1006,22.0539,23.0071,20.5795,21.5888,22.598,20.9684,21.8285,22.6887,112.666,20.2043,20.2043,19.9348,20.2162,0.3319,0.1064,0.2255,0.3073,0.102,0.2053,0.3354,0.1105,0.2249,0.286,0.0861,0.1999,-195655700.0,65.9337,65.6485,64.5955,63.7996,81.9385,80.1924,22.46,22.9,22.46,22.8,18.6006,2342900,0.0,1.0,MAS
2013-12-27,-54191840.6029,50.0,85.7143,20.8504,21.7785,22.7066,21.1317,22.0384,22.945,20.597,21.5808,22.5645,20.9664,21.8295,22.6927,122.2281,20.1782,20.1782,19.9094,20.1937,0.2923,0.0934,0.1989,0.2766,0.0969,0.1798,0.3075,0.1103,0.1973,0.2701,0.0917,0.1784,-197998600.0,62.2451,64.4566,64.4875,68.4188,83.1081,78.2944,22.64,22.8,22.45,22.47,18.3314,2252500,0.0,1.0,MAS
2013-12-26,-52196769.1743,57.1429,92.8571,20.8483,21.7795,22.7107,21.1554,22.0259,22.8963,20.6259,21.5668,22.5076,21.0035,21.8115,22.6196,174.5387,20.1552,20.1552,19.8839,20.1691,0.2711,0.0955,0.1755,0.2436,0.0881,0.1556,0.2685,0.0988,0.1697,0.2276,0.0721,0.1555,-195746100.0,64.8122,64.3417,66.8552,68.1811,84.3111,87.3288,22.62,22.79,22.575,22.6,18.4375,1304400,0.0,1.0,MAS
2013-12-24,-51195718.0115,64.2857,100.0,20.889,21.753,22.617,21.1933,21.9919,22.7905,20.6997,21.523,22.3463,21.0496,21.7675,22.4855,244.4402,20.1306,20.1306,19.8568,20.1444,0.2268,0.0752,0.1517,0.199,0.0655,0.1335,0.202,0.057,0.145,0.172,0.0345,0.1375,-194441700.0,65.0037,65.9247,65.7819,67.029,82.3847,83.7012,22.52,22.87,22.46,22.61,18.4456,1547900,0.0,1.0,MAS
2013-12-23,-50780427.7676,71.4286,100.0,20.94,21.7095,22.479,21.2548,21.9444,22.6339,20.7723,21.4745,22.1767,21.1024,21.7345,22.3667,253.6124,20.1057,20.1057,19.8307,20.1206,0.166,0.0332,0.1329,0.131,0.0139,0.1172,0.126,-0.0048,0.1307,0.1087,-0.0202,0.1288,-195989600.0,63.8123,62.5918,58.3562,57.6259,76.6388,81.9034,21.86,22.558,21.778,22.49,18.3477,4073200,0.0,1.0,MAS
2013-12-20,-54143428.7933,78.5714,0.0,20.9914,21.6745,22.3576,21.2868,21.9205,22.5542,20.7747,21.4691,22.1635,21.102,21.7395,22.3771,104.2036,20.0817,20.0817,19.8111,20.1031,0.0983,-0.0263,0.1246,0.0741,-0.0396,0.1137,0.0965,-0.0354,0.1319,0.0935,-0.0404,0.1339,-200062800.0,54.15,55.0243,56.0444,55.6693,67.3134,81.5495,21.75,21.98,21.6,21.69,17.6951,5828400,0.0,1.0,MAS
2013-12-19,-51075849.8459,85.7143,0.0,20.9905,21.692,22.3935,21.2882,21.9237,22.5593,20.7623,21.4561,22.1499,21.0934,21.733,22.3727,28.8791,20.0656,20.0656,19.7931,20.0865,0.0918,-0.0394,0.1311,0.0592,-0.0644,0.1236,0.0756,-0.0652,0.1408,0.084,-0.06,0.144,-205891200.0,53.864,51.2278,54.0483,54.7881,50.4994,66.4634,21.7,21.7405,21.45,21.67,17.6787,3991600,0.0,1.0,MAS
2013-12-18,-53130471.8211,92.8571,7.1429,20.9545,21.6745,22.3945,21.3015,21.9317,22.5619,20.7449,21.4454,22.1459,21.0371,21.7105,22.384,-9.0372,20.0494,20.0494,19.7765,20.0703,0.0842,-0.0568,0.141,0.0637,-0.0759,0.1397,0.0631,-0.094,0.1571,0.0757,-0.0832,0.159,-201899600.0,55.8031,52.8629,48.8741,49.1577,39.9066,53.9272,21.4,21.835,21.09,21.79,17.7766,5844900,0.0,1.0,MAS
2013-12-17,-58269276.5191,100.0,14.2857,20.8705,21.6375,22.4045,21.249,21.9124,22.5759,20.7035,21.4339,22.1642,20.9503,21.6885,22.4268,-100.9725,20.0319,20.0319,19.7633,20.0569,0.0611,-0.0941,0.1552,0.059,-0.0997,0.1587,0.0828,-0.0977,0.1806,0.0946,-0.0852,0.1798,-207744500.0,46.576,46.0058,47.6579,49.5397,30.8124,31.1077,21.42,21.43,21.01,21.17,17.2708,3377100,0.0,1.0,MAS
2013-12-16,-57465205.0905,92.8571,21.4286,20.7972,21.62,22.4428,21.2199,21.9056,22.5913,20.6387,21.4179,22.1971,20.9275,21.6805,22.4336,-66.8933,20.0205,20.0205,19.7507,20.0432,0.0939,-0.0848,0.1787,0.0932,-0.0904,0.1836,0.115,-0.09,0.205,0.1153,-0.0857,0.2011,-204367400.0,50.6975,48.7711,50.5913,50.6355,30.3207,34.6851,21.48,21.6,21.22,21.43,17.483,2332800,0.0,1.0,MAS
2013-12-13,-57710762.9853,100.0,28.5714,20.7691,21.6085,22.4479,21.203,21.9001,22.5972,20.6304,21.4141,22.1978,20.912,21.674,22.4361,-97.6791,20.0063,20.0063,19.736,20.0288,0.1078,-0.0921,0.1999,0.1183,-0.0878,0.2062,0.133,-0.0945,0.2275,0.134,-0.0885,0.2225,-206700200.0,48.244,49.6514,48.0461,50.9846,28.5781,26.6444,21.5,21.654,21.04,21.28,17.3606,3725100,0.0,1.0,MAS
2013-12-12,-56897793.2784,92.8571,35.7143,20.7567,21.604,22.4513,21.1739,21.8901,22.6064,20.6181,21.4101,22.2022,20.8327,21.6485,22.4644,-82.5437,19.9935,19.9935,19.7229,20.014,0.1394,-0.0835,0.2229,0.1431,-0.085,0.2281,0.1724,-0.0788,0.2511,0.1538,-0.0909,0.2446,-202975100.0,51.2434,48.9543,51.0295,47.9879,31.5979,29.6326,21.32,21.61,21.26,21.47,17.5156,3940600,0.0,1.0,MAS
2013-12-11,-57685913.2784,100.0,42.8571,20.6926,21.58,22.4674,21.0799,21.8651,22.6504,20.4263,21.3606,22.295,20.5895,21.596,22.6026,-133.314,19.9787,19.9787,19.7074,20.0009,0.1582,-0.0856,0.2438,0.1772,-0.0722,0.2494,0.1977,-0.0731,0.2708,0.1951,-0.0722,0.2674,-206915700.0,48.4225,47.8884,48.8861,50.3709,30.9007,29.4574,21.47,21.54,21.1,21.29,17.3687,4737700,0.0,1.0,MAS
2013-12-10,-57039863.2784,0.0,50.0,20.5312,21.5385,22.5458,20.8442,21.8146,22.7851,20.2219,21.3091,22.3963,20.3338,21.5285,22.7233,-45.5008,19.9655,19.9655,19.6934,19.9861,0.1983,-0.0669,0.2652,0.2252,-0.0422,0.2674,0.2435,-0.0456,0.2891,0.2298,-0.0556,0.2854,-202178000.0,51.8255,54.1931,54.2616,51.1573,28.7719,35.7037,21.52,21.96,21.49,21.51,17.5482,3960900,0.0,1.0,MAS
2013-12-09,-53416061.1508,0.0,57.1429,20.335,21.478,22.621,20.5792,21.7346,22.8901,20.0288,21.2381,22.4474,20.1695,21.47,22.7706,-50.0621,19.95,19.95,19.6754,19.9707,0.2242,-0.0577,0.2819,0.2405,-0.0375,0.278,0.2586,-0.0419,0.3005,0.2657,-0.0336,0.2993,-202178000.0,51.8255,52.5353,52.778,54.1493,22.8374,27.5409,21.7106,21.84,21.37,21.51,17.5482,5085800,0.0,1.0,MAS
2013-12-06,-51360099.4487,7.1429,64.2857,20.1761,21.42,22.6639,20.3661,21.6616,22.9572,19.7952,21.1586,22.522,20.0047,21.3985,22.7923,13.3395,19.9343,19.9343,19.6583,19.9532,0.254,-0.0423,0.2963,0.2687,-0.0187,0.2874,0.2865,-0.0245,0.311,0.2882,-0.0196,0.3077,-197092200.0,53.7501,57.3541,56.046,53.8786,22.7935,23.071,21.69,22.14,21.6023,21.64,17.6543,4646100,0.0,1.0,MAS
2013-12-05,-47365270.8642,14.2857,71.4286,20.0366,21.3565,22.6764,20.3276,21.6164,22.9052,19.7019,21.095,22.4881,19.9624,21.362,22.7616,-59.0296,19.9172,19.9172,19.6388,19.9358,0.2751,-0.0318,0.3069,0.2702,-0.0218,0.292,0.2941,-0.023,0.3171,0.3147,0.0021,0.3126,-201738300.0,49.4601,50.7872,50.7796,51.4221,31.2289,17.9002,21.5,21.67,21.17,21.32,17.3932,4342200,0.0,1.0,MAS
2013-12-04,-45628390.8642,0.0,78.5714,19.9832,21.3285,22.6738,20.2553,21.5789,22.9025,19.6503,21.0635,22.4767,19.9153,21.33,22.7447,-27.7539,19.9031,19.9031,19.6234,19.9201,0.3307,0.0158,0.3148,0.3161,0.0186,0.2975,0.3437,0.0208,0.3229,0.3635,0.0514,0.3121,-197396100.0,52.5733,52.8785,51.8471,55.155,49.5597,27.4093,21.76,21.8,21.25,21.54,17.5727,5297700,0.0,1.0,MAS
2013-12-03,-45917356.3187,0.0,85.7143,19.9284,21.2905,22.6526,20.1988,21.5399,22.881,19.616,21.0355,22.455,19.88,21.2895,22.699,16.1019,19.8866,19.8866,19.6071,19.9016,0.3743,0.0634,0.3109,0.3568,0.0639,0.2929,0.3937,0.0761,0.3177,0.3939,0.0946,0.2993,-192098400.0,55.6797,54.8132,55.5036,56.7741,70.9805,48.3772,21.87,21.92,21.52,21.75,17.744,3862100,0.0,1.0,MAS
2013-12-02,-46496671.3187,0.0,92.8571,19.9041,21.254,22.6039,20.1741,21.5079,22.8417,19.6045,21.0067,22.409,19.8673,21.2525,22.6378,72.4659,19.8679,19.8679,19.5878,19.8818,0.4032,0.1082,0.295,0.3914,0.1145,0.2769,0.4244,0.1258,0.2986,0.4158,0.1402,0.2756,-188236300.0,58.2677,64.2758,60.8136,64.9875,84.0327,72.8926,22.38,22.44,21.88,21.92,17.8827,5210700,0.0,1.0,MAS
2013-11-29,-42030357.033,0.0,100.0,19.8912,21.209,22.5268,20.1864,21.4514,22.7164,19.5917,20.9437,22.2957,19.9058,21.191,22.4762,125.2688,19.8473,19.8473,19.5648,19.8567,0.4169,0.1489,0.268,0.3769,0.1286,0.2483,0.4208,0.1536,0.2672,0.3857,0.1452,0.2406,-183025600.0,66.7397,67.3921,67.8452,66.7456,87.1459,91.6718,22.48,22.59,22.3,22.42,18.2906,2317700,0.0,1.0,MAS
2013-11-27,-41630753.5847,7.1429,100.0,19.9496,21.1445,22.3394,20.2457,21.4004,22.5551,19.6796,20.8847,22.0898,19.9886,21.144,22.2994,141.697,19.8214,19.8214,19.5373,19.8303,0.3774,0.1467,0.2307,0.3376,0.1215,0.2161,0.3673,0.1385,0.2288,0.3316,0.1273,0.2043,-180707900.0,68.0255,66.9959,66.7399,64.9865,84.4663,87.5337,22.28,22.55,22.17,22.49,18.3477,4783200,0.0,1.0,MAS
2013-11-26,-44903469.3742,14.2857,100.0,20.0555,21.0945,22.1335,20.3156,21.3639,22.4123,19.7715,20.8377,21.904,20.0547,21.11,22.1654,112.2677,19.7946,19.7946,19.5108,19.8057,0.3144,0.1203,0.1941,0.2866,0.1009,0.1857,0.3068,0.1127,0.1942,0.2781,0.1056,0.1724,-185491100.0,64.1807,62.3191,62.4009,59.6368,80.9366,82.2321,21.7403,22.11,21.7,22.07,18.0051,7539700,0.0,1.0,MAS
2013-11-25,-50972008.3986,21.4286,92.8571,20.1085,21.0645,22.0205,20.3295,21.3549,22.3804,19.7996,20.8212,21.8429,20.0554,21.1095,22.1636,98.2738,19.7717,19.7717,19.4888,19.7862,0.2722,0.1082,0.164,0.2622,0.1016,0.1605,0.2731,0.1071,0.166,0.2606,0.1146,0.146,-193030800.0,60.736,60.0491,60.2493,61.5737,77.4849,83.6329,21.86,21.92,21.49,21.74,17.7359,2977900,0.0,1.0,MAS
2013-11-22,-51456782.8172,28.5714,100.0,20.1179,21.0235,21.9291,20.3323,21.3244,22.3166,19.8143,20.7892,21.7641,20.0678,21.065,22.0622,138.9033,19.7519,19.7519,19.4687,19.7654,0.2479,0.1109,0.1369,0.2465,0.1114,0.1351,0.2474,0.1082,0.1392,0.2224,0.105,0.1174,-190052900.0,61.5691,63.0176,63.1243,63.1658,68.3648,76.9446,21.96,22.08,21.67,21.79,17.7766,4286000,0.0,1.0,MAS
2013-11-21,-49679660.866,35.7143,100.0,20.149,20.9835,21.818,20.3543,21.2839,22.2136,19.8572,20.7445,21.6318,20.1143,21.0255,21.9367,163.9589,19.7315,19.7315,19.4466,19.7433,0.2082,0.099,0.1092,0.2067,0.0994,0.1073,0.1927,0.0806,0.1122,0.1602,0.0691,0.0911,-185766900.0,65.7564,62.6425,59.8639,59.8916,64.5314,71.8772,21.62,22.045,21.34,22.04,17.9806,4275600,0.0,1.0,MAS
2013-11-20,-53894614.0574,42.8571,100.0,20.2521,20.9325,21.6129,20.3811,21.2427,22.1043,19.848,20.7,21.5519,20.0658,20.967,21.8682,138.1028,19.7083,19.7083,19.4276,19.7245,0.1291,0.0446,0.0845,0.1564,0.074,0.0824,0.1538,0.0617,0.092,0.1131,0.0392,0.0738,-190042500.0,58.1436,61.1256,58.7873,55.9334,64.6367,56.2725,21.25,21.9,21.235,21.32,17.3932,8417800,0.0,1.0,MAS
2013-11-19,-47628732.8544,50.0,0.0,20.1683,20.8805,21.5927,20.3681,21.1902,22.0123,19.8038,20.6473,21.4907,20.0056,20.926,21.8464,65.6046,19.6921,19.6921,19.4094,19.7091,0.0995,0.0262,0.0733,0.1046,0.0407,0.0639,0.1124,0.0358,0.0766,0.0889,0.0249,0.064,-198460300.0,54.6315,55.9737,54.7632,52.5234,73.3151,65.4446,20.96,21.45,20.86,21.05,17.1729,5984000,0.0,1.0,MAS
2013-11-18,-45498834.5494,57.1429,0.0,20.1267,20.853,21.5793,20.3059,21.1504,21.995,19.6796,20.594,21.5085,19.8573,20.8745,21.8917,15.4669,19.6784,19.6784,19.3948,19.6966,0.0878,0.021,0.0668,0.0829,0.0292,0.0537,0.0963,0.0286,0.0676,0.0864,0.0286,0.0578,-204444300.0,51.4062,53.9987,52.8241,56.7412,75.2864,72.1929,21.26,21.293,20.69,20.82,16.9853,2938500,0.0,1.0,MAS
2013-11-15,-43827349.4747,64.2857,7.1429,19.9105,20.7965,21.6825,20.1128,21.0868,22.0608,19.5101,20.5355,21.5609,19.7305,20.8085,21.8865,67.3487,19.6669,19.6669,19.3818,19.6809,0.095,0.0335,0.0615,0.07,0.0235,0.0465,0.0915,0.031,0.0605,0.0514,0.0007,0.0507,-201505800.0,57.6991,56.9768,59.1225,58.0395,69.6261,82.3077,21.35,21.49,21.145,21.2,17.2953,2430400,0.0,1.0,MAS
2013-11-14,-42171859.6197,71.4286,14.2857,19.8023,20.7355,21.6687,19.968,21.0163,22.0646,19.4003,20.4593,21.5183,19.625,20.7375,21.85,59.6267,19.6515,19.6515,19.3641,19.6641,0.0642,0.011,0.0531,0.0324,-0.0082,0.0406,0.0378,-0.0149,0.0527,-0.0033,-0.0538,0.0505,-203936200.0,57.5722,56.5818,57.1956,54.1421,55.5762,71.3587,20.99,21.455,20.96,21.19,17.2872,3460000,0.0,1.0,MAS
2013-11-13,-41927213.155,78.5714,21.4286,19.662,20.6635,21.665,19.7869,20.9348,22.0827,19.183,20.3668,21.5505,19.3737,20.651,21.9283,-16.8744,19.6361,19.6361,19.3481,19.6508,0.0248,-0.0256,0.0504,-0.0125,-0.0551,0.0426,-0.0125,-0.0689,0.0565,-0.0363,-0.1003,0.0639,-207396200.0,55.0686,52.5979,48.8441,44.5826,40.4367,55.2119,20.27,21.11,20.27,20.99,17.124,5502400,0.0,1.0,MAS
