,aroon_down,aroon_up,aroon_bandwidth,bbands_lower,bbands_upper,bbandwidth_100,cci,macd_hist,obv,rsi,sma_100,sma_20,stoch,today_value,crudeoil_open,dollar_open,fedfund_open,gold_open,treasury_3_month,treasury_10_year,tomorrow_value
2014-04-25,64.0,44.0,-20.0,166.872,174.128,4.255718475073297,43.9816,0.1817,58021848.0,51.1244,168.1256,170.5,75.4317,152.1411,93.28,79.98,99.645,1294.0,0.03,2.68,152.6046
2014-04-24,68.0,48.0,-20.0,166.7487,174.0953,4.310828414171876,90.3544,0.2556,59379776.0,56.3462,168.0755,170.422,87.8482,153.371,93.89,80.04,99.645,1283.3,0.01,2.7,152.1411
2014-04-23,72.0,52.0,-20.0,166.6805,173.9035,4.241538064031201,77.5143,0.2104,58835872.0,55.1756,168.014,170.292,90.8331,153.0323,93.62,80.125,99.645,1283.3,0.02,2.7,153.371
2014-04-22,76.0,56.0,-20.0,166.68400000000003,173.804,4.182232560325166,80.6033,0.1588,59560480.0,56.6989,167.9518,170.24400000000003,86.0853,153.3978,95.0,80.145,99.645,1289.5,0.03,2.73,153.0323
2014-04-21,80.0,60.0,-20.0,166.6782,173.5898,4.062444896375794,41.0892,0.0219,58507134.0,54.5683,167.8863,170.134,72.5195,152.7293,94.63,80.095,99.64,1295.2,0.04,2.73,153.3978
2014-04-17,84.0,64.0,-20.0,166.6771,173.5959,4.066617098623754,20.8526,-0.121,57702586.0,52.7551,167.8293,170.1365,51.1904,152.1679,94.57,79.93,99.665,1302.8,0.03,2.73,152.7293
2014-04-16,88.0,68.0,-20.0,166.6541,173.7439,4.165594392446487,-1.0241,-0.2737,56777109.0,52.1927,167.7702,170.199,30.1923,151.9896,94.52,80.05,99.655,1302.6,0.04,2.65,152.1679
2014-04-15,92.0,72.0,-20.0,166.6627,173.7833,4.183100991052911,-83.2469,-0.4734,54367094.0,46.9758,167.7003,170.22299999999996,19.4427,150.4032,94.05,79.945,99.66,1326.6,0.04,2.64,151.9896
2014-04-14,96.0,76.0,-20.0,166.8125,173.9535,4.191145830276491,-128.5231,-0.5717,52206973.0,43.2268,167.6534,170.38299999999995,19.9684,149.3694,94.43,79.835,99.68,1322.9,0.04,2.65,150.4032
2014-04-11,100.0,80.0,-20.0,167.2048,173.8762,3.9119153514854275,-181.7253,-0.5647,50750390.0,38.5677,167.6213,170.5405,26.1338,148.1752,93.8,79.595,99.68,1318.3,0.04,2.63,149.3694
2014-04-10,100.0,84.0,-16.0,167.9109,173.4671,3.2551599693008852,-103.7033,-0.374,52512801.0,42.1906,167.6087,170.68900000000005,23.3445,149.5209,93.98,79.73,99.67,1311.8,0.04,2.65,148.1752
2014-04-09,96.0,88.0,-8.0,168.3039,173.2691,2.9072555500581196,-3.8573,-0.1985,53800756.0,53.5023,167.5739,170.7865,24.9165,152.7828,93.81,80.055,99.63,1308.0,0.04,2.71,149.5209
2014-04-08,100.0,92.0,-8.0,168.3021,173.2899,2.9203260029508846,-101.5704,-0.2822,53031715.0,46.8914,167.4934,170.796,35.9928,151.1519,92.57,80.47,99.63,1296.7,0.03,2.69,152.7828
2014-04-07,0.0,96.0,96.0,168.4423,173.3397,2.865803348333151,-114.576,-0.214,50967700.0,44.0667,167.4187,170.891,62.8901,150.528,92.36,80.685,99.62,1303.2,0.03,2.71,151.1519
2014-04-04,4.0,100.0,96.0,168.7098,173.4272,2.7576087941380196,34.1094,-0.0255,52613517.0,50.6408,167.3539,171.0685,83.5529,152.1679,92.49,80.8,99.56,1286.9,0.03,2.74,150.528
2014-04-03,8.0,100.0,92.0,168.7278,173.5772,2.8333795883787865,123.6882,0.0799,54884331.0,60.0434,167.271,171.1525,88.6174,154.0216,91.16,80.52,99.565,1290.2,0.02,2.8,152.1679
2014-04-02,12.0,100.0,88.0,168.7547,173.5143,2.7812042574699887,149.976,0.0193,55602934.0,61.418,167.1453,171.1345,74.2311,154.2622,91.0,80.36,99.575,1279.9,0.02,2.82,154.0216
2014-04-01,16.0,72.0,56.0,168.8383,173.3127,2.6154534109209107,135.1537,-0.1163,53630094.0,59.5385,167.0377,171.0755,50.1041,153.7364,92.35,80.3,99.655,1286.1,0.04,2.77,154.2622
2014-03-31,20.0,76.0,56.0,168.8708,173.2182,2.541677750526906,59.8067,-0.2727,52382592.0,55.6261,166.9285,171.0445,31.0251,152.7115,92.5,80.505,99.63,1294.0,0.05,2.73,153.7364
2014-03-28,24.0,80.0,56.0,168.6757,173.2243,2.6607780052646937,-59.9021,-0.3927,51560553.0,49.9611,166.8357,170.95,21.7506,151.4192,92.56,80.43,99.625,1292.5,0.04,2.73,152.7115
2014-03-27,0.0,84.0,84.0,168.7578,173.2152,2.606872472388175,-148.0173,-0.4149,51011640.0,46.6925,166.7501,170.9865,25.7143,150.7508,91.5,80.43,99.645,1305.0,0.04,2.69,151.4192
2014-03-26,4.0,88.0,84.0,168.9465,173.1365,2.4496978803389973,-81.831,-0.3519,51992519.0,48.0127,166.6674,171.0415,36.1867,151.0538,91.49,80.325,99.625,1312.1,0.05,2.71,150.7508
2014-03-25,8.0,92.0,84.0,168.9096,173.1554,2.4824521655240814,-58.898,-0.271,53148155.0,53.1878,166.5873,171.0325,50.9755,152.1768,91.36,80.305,99.62,1309.7,0.05,2.75,151.0538
2014-03-24,12.0,96.0,84.0,168.7103,173.2107,2.632420939339797,-107.705,-0.2629,51945892.0,49.8836,166.5037,170.9605,66.8916,151.4371,91.5,80.4,99.625,1335.0,0.06,2.74,152.1768
2014-03-21,0.0,100.0,100.0,168.62,173.24599999999995,2.7063235302720647,48.5831,-0.16,53950803.0,56.5862,166.4185,170.933,71.5819,152.0767,90.93,80.45,99.635,1329.3,0.06,2.75,151.4371
2014-03-20,4.0,64.0,60.0,168.2729,173.3081,2.9481733468781948,18.7048,-0.1525,54776019.0,59.4026,166.3163,170.7905,65.1654,152.5824,91.22,80.29,99.645,1331.7,0.06,2.79,152.0767
2014-03-19,0.0,68.0,68.0,168.0053,173.2417,3.068979360990721,-10.4407,-0.204,53957839.0,55.9371,166.201,170.6235,44.8592,151.7218,90.94,79.715,99.72,1356.1,0.06,2.78,152.5824
2014-03-18,0.0,72.0,72.0,167.5553,173.3597,3.4051889767244123,40.0647,-0.1889,55124570.0,60.5914,165.2905,170.4575,29.9721,152.5558,90.8,79.685,99.705,1367.1,0.05,2.68,151.7218
2014-03-17,0.0,76.0,76.0,167.4067,173.1983,3.4007721554293027,-21.8166,-0.264,54344788.0,56.2392,164.3743,170.3025,22.5792,151.4823,91.22,79.555,99.715,1383.1,0.06,2.7,152.5558
2014-03-14,0.0,80.0,80.0,167.2168,173.1742,3.5003275644773257,-83.1697,-0.2585,52649433.0,49.7683,163.4659,170.1955,29.7799,150.1338,91.93,79.73,99.705,1370.9,0.05,2.65,151.4823
2014-03-13,0.0,84.0,84.0,166.9753,173.2647,3.6970373853750296,-29.4395,-0.0944,53972920.0,52.0732,162.5723,170.12,41.2828,150.5685,91.58,79.71,99.67,1367.8,0.05,2.66,150.1338
2014-03-12,4.0,88.0,84.0,166.5364,173.4216,4.0506180175198265,24.2954,0.1036,55632442.0,62.4946,161.6685,169.979,59.8629,152.2541,91.76,79.9,99.675,1348.8,0.05,2.73,150.5685
2014-03-11,8.0,92.0,84.0,166.1077,173.3633,4.274650853828466,65.1846,0.1951,54567455.0,62.0492,160.7403,169.7355,75.2019,152.1477,92.35,79.885,99.675,1339.5,0.05,2.77,152.2541
2014-03-10,12.0,96.0,84.0,165.3174,173.4966,4.828135791319136,89.3153,0.3152,55513161.0,67.9846,159.8027,169.407,86.7955,152.9905,92.38,79.8,99.675,1340.8,0.05,2.79,152.1477
2014-03-07,16.0,100.0,84.0,164.6872,173.3488,5.12466127868039,124.4615,0.3624,54627829.0,67.8946,158.8614,169.018,83.8111,152.9639,93.12,79.81,99.71,1350.7,0.06,2.8,152.9905
2014-03-06,20.0,100.0,80.0,163.6484,173.4026,5.787966806210335,163.1889,0.3905,55833457.0,68.1319,157.917,168.5255,75.844,152.9993,92.21,80.26,99.725,1337.0,0.05,2.74,152.9639
2014-03-05,24.0,100.0,76.0,162.2331,173.6139,6.777371838962382,178.05700000000004,0.3799,54796460.0,66.6435,156.9676,167.9235,66.6001,152.5114,92.75,80.28,99.73,1334.8,0.06,2.7,152.9993
2014-03-04,28.0,100.0,72.0,161.1651,173.5599,7.405960116513558,191.7145,0.37,53813363.0,66.5644,156.0066,167.3625,66.55199999999999,152.4848,93.8,80.245,99.74,1350.0,0.05,2.7,152.5114
2014-03-03,32.0,96.0,64.0,160.0527,173.4453,8.031592393357688,44.1238,0.3104,52531814.0,59.3433,155.0459,166.74900000000005,67.9939,150.3379,93.9,79.975,99.755,1332.4,0.05,2.6,152.4848
2014-02-28,36.0,100.0,64.0,159.6879,173.1821,8.107789827860714,127.7395,0.4211,54767737.0,65.7148,154.1183,166.435,67.5914,151.3758,92.7,80.425,99.765,1331.3,0.05,2.66,150.3379
2014-02-27,40.0,88.0,48.0,159.5874,172.6396,7.857398706306229,92.1664,0.43,53913851.0,64.5675,153.1856,166.1135,63.8849,151.0387,92.85,80.57,99.76,1329.5,0.04,2.65,151.3758
2014-02-26,44.0,92.0,48.0,159.2907,172.1493,7.759232440260695,79.4943,0.4351,52879665.0,61.6171,152.2511,165.72,62.8971,150.2048,92.8,80.335,99.755,1341.2,0.05,2.67,151.0387
2014-02-25,48.0,96.0,48.0,159.2126,171.7054,7.550390126859215,81.62,0.4921,52879665.0,61.6171,151.3329,165.459,63.254,150.2048,92.74,80.38,99.755,1336.4,0.05,2.7,150.2048
2014-02-24,52.0,100.0,48.0,159.0816,171.2134,7.346039146823293,90.6657,0.5333,53880706.0,61.9008,150.4157,165.1475,68.2127,150.25799999999995,93.15,80.415,99.755,1325.0,0.05,2.75,150.2048
2014-02-21,56.0,92.0,36.0,159.1068,170.6392,6.994717145924437,80.7378,0.5412,52901841.0,59.5978,149.49200000000005,164.873,73.0305,149.5483,93.15,80.5,99.75,1323.0,0.05,2.73,150.25799999999995
2014-02-20,60.0,96.0,36.0,159.1738,170.4632,6.849595160737418,82.2219,0.5851,53608024.0,59.9342,148.5806,164.8185,83.939,149.6193,93.73,80.35,99.76,1311.9,0.05,2.76,149.5483
2014-02-19,64.0,100.0,36.0,159.1569,170.4991,6.881233770961239,94.6726,0.595,52527987.0,57.275,147.6717,164.828,90.1204,148.7765,93.9,80.2,99.775,1322.0,0.06,2.73,149.6193
2014-02-18,68.0,12.0,-56.0,159.0868,170.6732,7.027171276079573,126.1554,0.6568,54456041.0,61.93600000000001,146.7692,164.88,94.7482,149.8056,93.24,80.385,99.765,1319.9,0.05,2.71,148.7765
2014-02-14,72.0,16.0,-56.0,159.1373,170.5577,6.927857565325528,144.4569,0.5836,53281718.0,61.3058,145.8576,164.8475,94.6206,149.5838,92.93,80.51,99.775,1302.2,0.02,2.75,149.8056
2014-02-13,76.0,20.0,-56.0,159.1086,170.6194,6.981997282608706,134.9687,0.4471,52364165.0,59.0655,144.9502,164.864,95.7999,148.7942,92.58,80.88,99.75,1290.8,0.03,2.73,149.5838
2014-02-12,80.0,24.0,-56.0,159.0024,170.8736,7.19737113339559,151.1448,0.2883,51027555.0,56.9323,144.0585,164.938,93.6541,148.0667,92.57,80.895,99.755,1290.1,0.05,2.8,148.7942
2014-02-11,84.0,28.0,-56.0,158.9527,171.0583,7.336482723303167,119.2557,0.1017,49172526.0,56.5477,143.1812,165.0055,82.7323,147.9337,92.19,80.795,99.77,1274.2,0.05,2.75,148.0667
2014-02-10,88.0,32.0,-56.0,158.9536,171.0344,7.32196322290508,41.5137,-0.1807,47674903.0,51.6861,142.3067,164.99400000000003,63.0338,146.319,91.87,81.005,99.775,1265.4,0.07,2.7,147.9337
2014-02-07,92.0,36.0,-56.0,158.9327,171.4283,7.56481545945193,7.7558,-0.4222,46737332.0,50.9583,141.441,165.1805,39.759,146.0884,90.95,81.145,99.75,1256.9,0.08,2.71,146.319
2014-02-06,96.0,40.0,-56.0,158.976,171.745,7.721916660871251,-58.9734,-0.7375,45479129.0,44.7114,140.5747,165.3605,27.2179,144.2253,90.51,81.395,99.765,1257.7,0.07,2.73,146.0884
2014-02-05,100.0,44.0,-56.0,159.2789,172.0021,7.681213229856237,-112.2449,-0.9585,44369573.0,37.0935,139.7247,165.6405,25.1926,142.31799999999996,89.85,81.37,99.765,1254.2,0.07,2.7,144.2253
2014-02-04,96.0,48.0,-48.0,160.0547,171.9943,7.191468729012896,-115.9428,-1.008,46071173.0,37.6992,138.8946,166.0245,29.7579,142.5575,89.51,81.385,99.765,1257.9,0.06,2.64,142.31799999999996
2014-02-03,100.0,52.0,-48.0,160.8881,171.7979,6.558616833891413,-129.9622,-1.0298,44954469.0,33.6766,138.0637,166.343,30.4515,141.5994,89.22,81.585,99.785,1242.0,0.05,2.61,142.5575
2014-01-31,92.0,56.0,-36.0,162.2278,171.2452,5.408173975104437,-91.1439,-0.8717,47923890.0,42.0006,137.2412,166.7365,24.4343,144.7665,89.81,81.33,99.785,1244.0,0.02,2.67,141.5994
2014-01-30,96.0,60.0,-36.0,162.7447,171.1733,5.048305272551954,-81.6444,-0.917,49245992.0,44.9482,136.3772,166.959,17.9901,145.6714,89.8,80.845,99.765,1267.2,0.02,2.72,144.7665
2014-01-29,100.0,64.0,-36.0,163.0891,171.3239,4.924928157697223,-150.4413,-1.0266,47159248.0,37.7046,135.4955,167.2065,13.9773,144.0568,89.64,80.88,99.74,1255.8,0.04,2.69,145.6714
2014-01-28,96.0,68.0,-28.0,164.0123,170.9997,4.1714326650985525,-157.781,-0.9438,48505687.0,42.5942,134.6307,167.50599999999997,20.184,145.5738,89.5,80.75,99.73,1254.9,0.05,2.77,144.0568
2014-01-27,0.0,72.0,72.0,164.5838,170.8632,3.7438999305404486,-255.0394,-0.924,47438215.0,38.1987,133.749,167.7235,35.222,144.6778,89.61,80.7,99.745,1269.9,0.05,2.78,145.5738
2014-01-24,4.0,76.0,72.0,165.6761,170.3059,2.755980975171299,-287.9624,-0.7329,50320351.0,40.4783,132.8711,167.991,52.8354,145.3875,89.48,80.765,99.725,1264.3,0.04,2.75,144.6778
2014-01-23,8.0,80.0,72.0,166.8158,169.5432,1.621719650730331,-102.9197,-0.4722,52149612.0,53.9259,131.9808,168.1795,66.561,148.5813,89.86,81.55,99.695,1235.7,0.04,2.79,145.3875
2014-01-22,12.0,84.0,72.0,166.8896,169.6164,1.6206546094274679,98.1077,-0.4101,53443570.0,61.0394,131.0578,168.253,74.0541,149.7878,88.84,81.36,99.705,1240.6,0.04,2.87,148.5813
2014-01-21,16.0,88.0,72.0,166.7583,169.5817,1.678896354879004,61.2403,-0.4435,52691817.0,60.6853,130.12,168.17,80.2411,149.6991,88.65,81.475,99.695,1253.0,0.04,2.85,149.7878
2014-01-17,20.0,92.0,72.0,166.4563,169.6437,1.896697411484675,37.6598,-0.4793,51325418.0,58.8445,129.1807,168.05,76.4066,149.2289,88.46,81.2,99.705,1242.8,0.05,2.84,149.6991
2014-01-16,24.0,96.0,72.0,166.2343,169.6937,2.0596080112405133,94.0352,-0.474,52229722.0,62.5929,128.2592,167.96400000000003,70.7936,149.8765,88.71,81.325,99.695,1242.0,0.04,2.86,149.2289
2014-01-15,28.0,100.0,72.0,165.197,170.201,2.9839176142970385,152.5613,-0.5334,53008264.0,63.9399,127.3328,167.699,62.8721,150.1072,87.72,81.0,99.7,1244.9,0.04,2.9,149.8765
2014-01-14,32.0,64.0,32.0,164.6247,170.2753,3.3744998507017003,-38.508,-0.645,52065161.0,61.0996,126.4013,167.45,69.6193,149.2644,87.36,80.88,99.72,1253.0,0.04,2.88,150.1072
2014-01-13,36.0,68.0,32.0,163.8434,170.5496,4.010969129138466,-151.8363,-0.7092,51199171.0,55.1222,125.4727,167.1965,71.4139,147.7296,88.3,80.91,99.71,1248.7,0.03,2.84,149.2644
2014-01-10,40.0,72.0,32.0,163.265,170.799,4.5105129556013335,50.394,-0.6154,52537632.0,66.9364,124.5653,167.032,65.9656,149.6281,87.95,81.23,99.65,1228.3,0.05,2.88,147.7296
2014-01-09,44.0,76.0,32.0,162.8442,170.7308,4.728531814434527,31.5911,-0.6741,51547420.0,65.6921,123.6335,166.7875,46.8712,149.2821,88.26,81.405,99.655,1225.7,0.04,2.97,149.6281
2014-01-08,48.0,80.0,32.0,162.745,170.56799999999996,4.694086339266666,33.2713,-0.7157,50430235.0,65.3819,122.7104,166.6565,28.9208,149.1934,89.19,81.335,99.695,1231.6,0.05,3.01,149.2821
2014-01-07,52.0,84.0,32.0,162.7065,170.4115,4.62598838849896,42.0035,-0.7584,47282717.0,65.1772,121.7905,166.55900000000003,28.0881,149.1313,89.55,81.05,99.7,1239.2,0.04,2.96,149.1934
2014-01-06,56.0,88.0,32.0,162.6487,170.2433,4.562801148720915,12.8746,-0.8052,46458063.0,62.0849,120.8826,166.446,39.9561,148.2087,89.88,81.185,99.7,1237.1,0.05,2.98,149.1313
2014-01-03,60.0,92.0,32.0,162.3594,170.2246,4.729752483583105,35.1497,-0.7585,47797080.0,64.2236,119.9895,166.292,61.8718,148.5813,90.89,80.92,99.715,1222.6,0.07,3.01,148.2087
2014-01-02,64.0,96.0,32.0,162.1904,170.1066,4.764532932888335,46.8503,-0.7182,49508262.0,64.9657,119.0892,166.1485,72.958,148.7144,92.77,80.76,99.75,1204.0,0.07,3.0,148.5813
2013-12-31,68.0,100.0,32.0,162.0686,169.9454,4.744860156499426,93.5032,-0.6665,51239576.0,72.8918,118.1884,166.007,79.8345,150.0628,92.98,80.355,99.76,1196.9,0.07,3.04,148.7144
2013-12-30,72.0,84.0,12.0,162.1524,169.4906,4.425361005659701,89.2476,-0.7432,50465161.0,71.2186,117.2746,165.8215,82.4687,149.3709,92.96,80.755,99.76,1214.3,0.07,2.99,150.0628
2013-12-27,76.0,88.0,12.0,162.2103,169.1657,4.197890010139538,108.8894,-0.7866,51577934.0,71.5868,116.3659,165.688,87.1536,149.433,92.75,80.58,99.735,1210.9,0.07,3.02,149.3709
2013-12-26,80.0,92.0,12.0,162.31799999999996,168.808,3.9199579616218827,123.6379,-0.8626,50648239.0,71.5673,115.4592,165.563,91.8563,149.4241,92.42,80.81,99.74,1203.8,0.07,3.0,149.433
2013-12-24,84.0,96.0,12.0,162.4494,168.3826,3.586835614450839,107.2625,-0.9787,49680150.0,70.08,114.5573,165.416,94.252,148.7321,91.89,80.859,99.77,1197.8,0.07,2.99,149.4241
2013-12-23,88.0,100.0,12.0,162.5256,168.0984,3.3710801393728227,186.4277,-1.074,50265851.0,76.253,113.6637,165.312,88.7022,149.0727,91.79,80.9,99.76,1202.5,0.07,2.94,148.7321
2013-12-20,92.0,100.0,8.0,162.9041,167.3919,2.7174413253566456,156.6401,-1.3434,48785229.0,73.277,112.7559,165.148,75.3489,147.5109,91.61,81.14,99.775,1188.8,0.07,2.89,149.0727
2013-12-19,0.0,96.0,96.0,162.9874,167.0736,2.4760271586161293,110.4767,-1.5594,47481769.0,71.7149,111.8564,165.0305,51.9508,146.7698,92.02,80.92,99.805,1217.8,0.06,2.94,147.5109
2013-12-18,4.0,100.0,96.0,162.8436,166.9384,2.483337477485122,21.179,-1.7717,48724629.0,72.4169,110.9651,164.891,33.8151,146.9021,92.11,80.426,99.81,1230.3,0.07,2.89,146.7698
2013-12-17,8.0,52.0,44.0,162.8317,166.7083,2.3527341142198193,-78.4233,-2.0669,45612110.0,66.6596,110.0723,164.77,18.1562,144.3874,92.43,80.275,99.795,1239.5,0.07,2.85,146.9021
2013-12-16,0.0,56.0,56.0,162.9301,166.6849,2.2782943737390524,-50.6477,-2.1705,47092483.0,69.3968,109.2102,164.8075,19.8841,144.8992,92.39,80.355,99.795,1237.3,0.07,2.89,144.3874
2013-12-13,0.0,60.0,60.0,162.9872,166.7058,2.25579554312649,-139.9184,-2.3166,45254386.0,67.1509,108.3413,164.8465,32.7316,143.9815,92.4,80.365,99.8,1226.1,0.07,2.88,144.8992
2013-12-12,4.0,64.0,60.0,163.1841,166.6199,2.0835405271009444,-176.8929,-2.3612,47405918.0,67.3716,107.4814,164.90200000000004,57.9791,144.0257,92.84,80.08,99.82,1252.3,0.07,2.89,143.9815
2013-12-11,8.0,68.0,60.0,163.2198,166.5992,2.0492451920598898,-105.4918,-2.3596,50859787.0,69.6682,106.6239,164.9095,69.7749,144.5021,93.0,80.145,99.825,1261.0,0.07,2.86,144.0257
2013-12-10,12.0,72.0,60.0,162.7993,166.8557,2.460997103031973,57.0938,-2.3428,51939285.0,78.2964,105.7626,164.8275,66.3519,146.1609,93.31,80.295,99.825,1239.5,0.07,2.81,144.5021
2013-12-09,16.0,76.0,60.0,162.4225,166.9095,2.7249098174486504,106.2399,-2.4482,53686956.0,81.125,104.8811,164.666,47.6008,146.6639,92.96,80.43,99.83,1229.9,0.07,2.86,146.1609
2013-12-06,20.0,80.0,60.0,162.1558,166.7992,2.8231217035764855,62.3181,-2.6149,52096439.0,80.6932,103.9925,164.4775,35.2769,146.3286,92.91,80.46,99.83,1225.0,0.06,2.88,146.6639
2013-12-05,24.0,84.0,60.0,161.3203,167.0757,3.5051584063143344,-87.1353,-2.7777,50887731.0,78.4529,103.1033,164.19799999999995,30.7016,144.6874,92.76,80.84,99.825,1243.1,0.06,2.88,146.3286
2013-12-04,28.0,88.0,60.0,161.1252,167.1058,3.644140864208427,-52.1352,-2.7794,52057062.0,81.4246,102.2308,164.1155,40.2901,145.2433,92.37,80.855,99.82,1223.0,0.06,2.84,144.6874
2013-12-03,32.0,92.0,60.0,160.78799999999995,167.14,3.8740211265887825,-6.2741,-2.7876,53431119.0,82.2975,101.3549,163.96400000000003,56.3803,145.411,92.05,81.12,99.815,1219.5,0.06,2.79,145.2433
2013-12-02,36.0,96.0,60.0,160.5732,167.0818,3.9728372831178973,72.0361,-2.7707,54508029.0,85.1531,100.4743,163.8275,74.1998,145.9757,91.8,80.85,99.84,1250.6,0.05,2.81,145.411
2013-11-29,0.0,100.0,100.0,160.2849,166.9601,4.079634524591678,102.1669,-2.7712,55917245.0,86.2825,99.5871,163.6225,84.9629,146.2051,91.0,80.79,99.84,1237.9,0.06,2.75,145.9757
2013-11-27,0.0,100.0,100.0,159.9832,166.7798,4.15995691066613,104.1089,-2.7709,56531623.0,87.2747,98.6866,163.3815,88.30799999999998,146.4168,90.92,80.875,99.84,1241.1,0.07,2.74,146.2051
2013-11-26,4.0,100.0,96.0,159.8777,166.4393,4.021610887572513,98.273,-2.7773,55705359.0,87.0147,97.7835,163.1585,80.8815,146.0198,91.81,81.495,99.84,1249.5,0.07,2.71,146.4168
2013-11-25,8.0,100.0,92.0,159.8893,166.1177,3.8210222479885534,110.2971,-2.7335,56478626.0,87.3091,96.8792,163.0035,69.3652,146.0904,91.65,80.8,99.84,1242.7,0.08,2.74,146.0198
2013-11-22,0.0,100.0,100.0,159.8418,165.7482,3.628121256795351,113.1657,-2.6776,57288669.0,87.6534,95.9702,162.795,58.4218,146.1786,92.12,81.22,99.84,1243.5,0.07,2.75,146.0904
2013-11-21,0.0,88.0,88.0,159.8554,165.2876,3.3414220819762352,90.969,-2.619,55883426.0,87.2616,95.052,162.5715,63.602,145.4374,91.92,81.33,99.825,1242.8,0.07,2.79,146.1786
2013-11-20,0.0,92.0,92.0,159.6964,165.0096,3.2726220026731854,65.9538,-2.4749,53761738.0,86.6628,94.1415,162.35299999999995,75.6947,144.308,91.8,80.815,99.81,1274.9,0.08,2.8,145.4374
2013-11-19,0.0,96.0,96.0,122.1975,194.1505,45.48977708093618,102.0337,-2.1712,55229746.0,88.2274,93.2449,158.174,90.3583,144.7668,91.63,80.88,99.81,1275.8,0.08,2.71,144.308
2013-11-18,0.0,100.0,100.0,104.7039,203.2711,64.00987093108206,155.8747,-1.8306,56386259.0,89.1472,92.3376,153.9875,93.6239,145.0492,92.47,81.09,99.815,1289.2,0.09,2.67,144.7668
2013-11-15,0.0,100.0,100.0,91.1686,208.3584,78.24990735392802,232.5721,-1.4471,57706051.0,90.8231,91.4317,149.7635,92.4435,145.5874,92.86,81.305,99.805,1288.1,0.08,2.71,145.0492
2013-11-14,0.0,100.0,100.0,79.9976,211.0164,90.0429532599806,245.671,-1.0634,56995768.0,90.6327,90.5148,145.507,87.7465,144.961,92.32,81.045,99.795,1284.0,0.08,2.69,145.5874
2013-11-13,0.0,100.0,100.0,70.3767,212.1423,100.3582767884638,152.8124,-0.5824,55275201.0,90.3957,89.5982,141.2595,77.7044,144.158,91.77,81.355,99.77,1266.7,0.08,2.75,144.961
2013-11-12,4.0,88.0,84.0,61.9625,212.0985,109.5639291982442,75.6471,0.0301,53938936.0,90.0753,88.6835,137.0305,68.7155,143.0551,92.16,81.5,99.775,1282.5,0.08,2.8,144.158
2013-11-11,8.0,92.0,84.0,54.4461,211.1759,118.00965281490238,41.3078,0.8338,54868515.0,90.7273,87.7942,132.811,56.43899999999999,143.311,91.6,81.54,99.775,1289.1,0.07,2.785,143.0551
2013-11-08,12.0,96.0,84.0,48.0526,209.1594,125.27160474627935,39.7866,1.7185,55978399.0,90.7904,86.8997,128.606,59.6308,143.3374,91.37,81.105,99.8,1309.3,0.06,2.77,143.311
2013-11-07,16.0,100.0,84.0,42.5228,206.2422,131.62575121098226,41.5219,2.688,54348912.0,90.3324,86.0239,124.3825,57.4757,141.3963,91.52,80.775,99.795,1318.3,0.05,2.63,143.3374
2013-11-06,20.0,80.0,60.0,37.6961,202.7959,137.3016981853866,48.2279,3.9451,55591013.0,94.4566,85.1802,120.246,56.1237,143.2316,91.3,80.95,99.775,1312.5,0.05,2.67,141.3963
2013-11-05,24.0,84.0,60.0,33.5772,198.2628,142.06832298136644,52.0155,5.1298,54074828.0,94.3706,84.3099,115.92,45.5505,142.5698,91.34,80.82,99.77,1314.4,0.05,2.69,143.2316
2013-11-04,28.0,88.0,60.0,30.32,192.943,145.67841514267926,59.166,6.4025,55221785.0,95.2678,83.4411,111.6315,47.1847,143.0021,91.45,81.14,99.77,1315.5,0.05,2.63,142.5698
2013-11-01,32.0,92.0,60.0,28.1549,186.5711,147.55194992688357,66.5824,7.6013,52280917.0,95.2047,82.572,107.363,61.3224,142.358,92.15,80.55,99.79,1324.3,0.04,2.65,143.0021
2013-10-31,36.0,96.0,60.0,27.0015,179.3265,147.65325113411657,77.7169,8.7297,50939639.0,95.167,81.6995,103.164,81.7149,141.9521,92.99,80.0,99.78,1342.0,0.04,2.57,142.358
2013-10-30,40.0,100.0,60.0,26.8295,171.0905,145.77708164915117,94.0257,9.6515,52377092.0,96.0817,80.8374,98.96,95.2778,142.4816,92.74,79.93,99.775,1344.7,0.04,2.55,141.9521
2013-10-29,44.0,100.0,56.0,28.1068,161.4142,140.6782361849083,118.5253,10.0903,55739161.0,97.4,79.977,94.7605,96.6735,143.2845,93.1,79.625,99.775,1352.6,0.04,2.53,142.4816
2013-10-28,48.0,100.0,52.0,31.2329,149.8081,130.99264807419314,156.6813,9.7254,54894614.0,97.3635,79.1078,90.5205,92.4237,142.411,92.93,79.43,99.78,1352.7,0.04,2.54,143.2845
2013-10-25,52.0,100.0,48.0,36.5455,136.0555,115.30640031054281,234.3921,8.3388,53739623.0,97.3565,78.2381,86.3005,87.6677,142.2345,92.5,79.38,99.77,1346.9,0.04,2.53,142.411
2013-10-24,56.0,100.0,44.0,46.0684,118.1556,87.79130943102103,466.6667,5.3933,52719916.0,97.3323,77.3646,82.11200000000002,89.0182,141.5816,91.71,79.45,99.77,1332.5,0.03,2.53,142.2345
