,aroon_Aroon Down,aroon_Aroon Up,bbands_close_Real Lower Band,bbands_close_Real Middle Band,bbands_close_Real Upper Band,cci_CCI,macd_close_MACD_Hist,obv_OBV,rsi_close_RSI,sma_close_100_SMA,sma_close_20_SMA,stoch_SlowD,stock_time_series_adjusted_adjusted_close,crudeoil_Open,dollar_Open,fedfund_Open,gold_Open,treasury_3 MO,treasury_10 YR
2017-11-28,8.0,100.0,235.1004,237.636,240.1716,184.3044,0.1783,67855187.0,73.0794,230.544,237.636,89.7355,230.9758,55.95,92.51,98.2,1298.8,1.3,2.34
2017-11-27,12.0,100.0,235.3863,237.358,239.3297,127.9192,0.0236,66054665.0,65.0807,230.3532,237.358,87.8246,228.7083,55.76,92.4,98.19,1292.0,1.27,2.32
2017-11-24,16.0,100.0,235.4134,237.2415,239.0696,158.7471,0.0,68708920.0,65.6154,230.1721,237.2415,85.4248,228.7753,55.31,92.775,98.215,1296.1,1.29,2.34
2017-11-22,20.0,96.0,235.0943,237.0215,238.9487,158.9285,-0.0608,67489573.0,63.6337,230.0103,237.0215,80.7568,228.2969,54.94,93.53,98.185,1284.8,1.29,2.32
2017-11-21,24.0,100.0,234.7406,236.8155,238.8904,190.6239,-0.1181,69633278.0,64.813,229.8496,236.8155,72.3231,228.4596,54.87,93.675,98.195,1281.0,1.3,2.36
2017-11-20,28.0,64.0,234.7323,236.6575,238.5827,35.1078,-0.2332,68481756.0,58.1135,229.6823,236.6575,63.7425,226.9479,55.3,93.41,98.235,1300.0,1.3,2.37
2017-11-17,32.0,68.0,234.5676,236.562,238.5564,21.5471,-0.2531,67061317.0,56.6084,229.5271,236.562,53.7284,226.6513,54.5,93.39,98.23,1282.7,1.29,2.35
2017-11-16,36.0,72.0,234.5296,236.525,238.5204,64.4195,-0.2499,68431783.0,60.7965,229.3943,236.525,52.7333,227.2636,54.76,93.45,98.235,1282.8,1.27,2.37
2017-11-15,40.0,76.0,234.3526,236.3975,238.4424,-147.8491,-0.3075,67359347.0,50.0108,229.2355,236.3975,55.4619,225.3406,54.59,93.45,98.25,1285.0,1.25,2.33
2017-11-14,0.0,80.0,234.2447,236.3645,238.4843,-30.9748,-0.1885,69795499.0,59.0998,229.1146,236.3645,63.4131,226.4983,56.17,94.095,98.235,1282.9,1.26,2.38
2017-11-13,0.0,84.0,234.0237,236.2605,238.4973,46.7076,-0.1265,72558801.0,64.3013,228.9809,236.2605,70.7182,227.0532,56.15,94.1,98.255,1279.2,1.24,2.4
2017-11-10,4.0,88.0,233.8151,236.12,238.4249,38.6321,-0.0975,71658391.0,62.835,228.8477,236.12,80.2176,226.7853,56.02,94.045,98.28,1291.1,1.23,2.4
2017-11-09,0.0,92.0,233.5577,235.975,238.3923,27.7565,-0.0361,72677371.0,64.0565,228.7186,235.975,87.3943,226.9192,55.795,94.535,98.27,1286.4,1.24,2.33
2017-11-08,0.0,96.0,233.2957,235.81,238.3243,128.2063,0.0285,74321529.0,72.0459,228.58900000000003,235.81,89.86,227.742,55.57,94.445,98.28,1281.4,1.23,2.32
2017-11-07,0.0,100.0,233.2376,235.62,238.0024,140.7721,0.0194,69610552.0,70.6632,228.4656,235.62,85.5007,227.4072,55.67,94.345,98.275,1286.7,1.22,2.32
2017-11-06,0.0,100.0,233.1282,235.4285,237.7288,159.6626,0.0169,71113269.0,71.6028,228.3274,235.4285,78.2348,227.5028,54.42,94.535,98.27,1274.7,1.19,2.32
2017-11-03,0.0,100.0,232.9881,235.2025,237.4169,134.5527,-0.0208,69424529.0,70.2818,228.1876,235.2025,73.7548,227.1584,53.7,94.31,98.275,1282.3,1.18,2.34
2017-11-02,0.0,96.0,232.9572,235.015,237.0728,73.8615,-0.0644,67490158.0,67.1695,228.0559,235.015,75.2917,226.4026,53.2,94.315,98.26,1279.7,1.17,2.35
2017-11-01,0.0,100.0,232.9083,234.878,236.8477,123.3469,-0.0702,65582065.0,66.7604,227.9345,234.878,75.2721,226.3069,53.66,94.2,98.265,1275.7,1.18,2.37
2017-10-31,0.0,92.0,232.6087,234.677,236.7453,98.3163,-0.0857,63503724.0,65.1047,227.8032,234.677,70.6691,225.9146,53.3,94.075,98.3,1281.3,1.15,2.38
2017-10-30,0.0,96.0,232.2605,234.4805,236.7005,103.3452,-0.0841,62146168.0,64.0084,227.6769,234.4805,60.2551,225.6563,53.35,94.43,98.295,1278.1,1.12,2.37
2017-10-27,4.0,100.0,231.8471,234.274,236.7009,154.678,-0.0697,63439112.0,70.5652,227.5559,234.274,55.2079,226.4791,52.4,94.385,98.245,1268.0,1.1,2.42
2017-10-26,8.0,88.0,231.3668,233.976,236.5852,39.47,-0.1516,60614127.0,62.2045,227.4255,233.976,60.7184,224.5656,52.07,93.17,98.275,1278.6,1.11,2.46
2017-10-25,12.0,92.0,230.6183,233.737,236.8557,-9.7305,-0.0894,57315921.0,61.0752,227.3114,233.737,71.6364,224.3552,52.16,93.585,98.27,1278.0,1.12,2.44
2017-10-24,16.0,96.0,229.9339,233.4955,237.0571,119.2022,0.0159,59259320.0,71.2257,227.2059,233.4955,83.9346,225.4363,51.55,93.35,98.285,1283.9,1.12,2.42
2017-10-23,20.0,100.0,229.1842,233.153,237.1218,141.6606,0.0431,57440933.0,69.8676,227.0906,233.153,89.2317,225.1206,52.05,93.49,98.275,1281.5,1.09,2.38
2017-10-20,24.0,100.0,228.5381,232.823,237.1079,190.0086,0.0924,58541894.0,78.876,226.9716,232.823,91.2824,225.9434,51.7,93.05,98.315,1292.0,1.11,2.39
2017-10-19,28.0,96.0,228.1672,232.467,236.7668,79.5576,0.0516,57245558.0,74.7658,226.8267,232.467,89.6371,224.824,52.16,92.93,98.27,1282.8,1.1,2.33
2017-10-18,32.0,100.0,227.7924,232.171,236.5496,104.2525,0.0777,55591933.0,74.2893,226.694,232.171,85.13600000000002,224.7092,52.12,93.08,98.265,1286.9,1.09,2.34
2017-10-17,36.0,100.0,227.5947,231.9135,236.2323,83.8295,0.1015,54064136.0,73.4755,226.5646,231.9135,82.6424,224.5082,52.18,92.87,98.285,1297.2,1.09,2.3
2017-10-16,0.0,100.0,227.5653,231.719,235.8727,84.3957,0.1291,52731710.0,72.9068,226.4372,231.719,81.468,224.3647,52.08,92.745,98.345,1306.0,1.1,2.3
2017-10-13,0.0,100.0,227.5386,231.518,235.4974,83.5338,0.1548,50964251.0,71.5073,226.301,231.518,83.4613,224.0107,51.66,92.565,98.325,1296.0,1.09,2.28
2017-10-12,4.0,100.0,227.4808,231.3155,235.1502,81.0552,0.198,49896255.0,70.5134,226.1632,231.3155,83.2939,223.762,51.64,92.435,98.31,1294.6,1.09,2.33
2017-10-11,0.0,96.0,227.4089,231.11,234.8111,95.4785,0.2552,50975654.0,73.8242,226.0237,231.11,84.4193,224.1064,51.48,92.705,98.32,1290.7,1.1,2.35
2017-10-10,0.0,100.0,227.4461,230.8905,234.3349,101.1637,0.2672,49939276.0,72.5615,225.8684,230.8905,87.8475,223.7429,50.6,93.24,98.33,1286.8,1.08,2.35
2017-10-09,4.0,100.0,227.4882,230.683,233.8778,104.4613,0.2826,48911609.0,70.5105,225.7034,230.683,92.8693,223.1784,50.27,93.315,98.315,1278.6,1.0750000000000002,2.3600000000000003
2017-10-06,8.0,96.0,227.4082,230.463,233.5178,135.2541,0.3243,49680047.0,74.0838,225.5364,230.463,96.1337,223.5706,51.52,93.57,98.33,1270.6,1.07,2.37
2017-10-05,0.0,100.0,226.9314,230.099,233.2666,174.3036,0.3038,50781579.0,76.0029,225.4044,230.099,97.5468,223.7811,51.0,93.075,98.355,1277.5,1.07,2.35
2017-10-04,0.0,100.0,226.7622,229.7415,232.7208,157.3327,0.2063,49309752.0,71.7386,225.2706,229.7415,97.7235,222.4608,50.59,92.885,98.365,1274.5,1.08,2.33
2017-10-03,4.0,100.0,226.4999,229.4555,232.4111,179.0879,0.158,48302762.0,70.6143,225.1395,229.4555,95.838,222.1547,50.93,93.2,98.355,1273.1,1.07,2.33
2017-10-02,8.0,100.0,226.1096,229.146,232.1824,187.9607,0.0852,46986408.0,68.9284,225.015,229.146,87.8616,221.705,51.57,92.71,98.385,1282.2,1.01,2.34
2017-09-29,12.0,64.0,226.09,228.944,231.798,116.6312,-0.0048,45025845.0,65.09,224.8997,228.944,72.9851,220.777,51.71,92.755,98.43,1290.1,1.06,2.33
2017-09-28,16.0,68.0,225.9591,228.771,231.5829,37.279,-0.0634,43299633.0,61.3413,224.79,228.771,52.9695,219.9924,52.11,93.0,98.395,1285.1,1.06,2.31
2017-09-27,20.0,72.0,225.565,228.5725,231.58,18.7919,-0.0825,42214894.0,60.029,224.6913,228.5725,35.3086,219.7341,52.22,92.675,98.43,1297.3,1.07,2.31
2017-09-26,0.0,76.0,224.9636,228.3315,231.6994,-14.1136,-0.0931,40111035.0,55.3942,224.5952,228.3315,27.2303,218.8826,52.2,92.175,98.445,1314.2,1.06,2.24
2017-09-25,4.0,80.0,224.4115,228.1265,231.8415,-20.1155,-0.0265,37775886.0,54.9583,224.4992,228.1265,34.4864,218.8061,51.37,91.89,98.435,1301.5,1.05,2.22
2017-09-22,8.0,84.0,223.9147,227.9215,231.9283,14.5442,0.0751,39299563.0,57.1629,224.402,227.9215,51.2964,219.1314,51.44,91.7,98.43,1294.1,1.03,2.26
2017-09-21,12.0,88.0,223.3777,227.675,231.9723,26.5645,0.181,40898786.0,57.3514,224.3036,227.675,71.4744,219.1601,51.39,92.13,98.44,1304.8,1.04,2.27
2017-09-20,16.0,92.0,223.0106,227.453,231.8954,41.4154,0.3168,42798666.0,61.4267,224.2042,227.453,83.8196,219.782,51.3,91.275,98.495,1314.7,1.04,2.28
2017-09-19,20.0,96.0,222.8366,227.237,231.6374,104.9963,0.4264,44649199.0,68.7552,224.093,227.237,92.3548,219.662,51.17,91.505,98.505,1310.5,1.04,2.24
2017-09-18,24.0,100.0,222.4236,226.8555,231.2874,113.9054,0.4456,43346781.0,67.8041,223.9755,226.8555,95.4709,219.3955,51.47,91.435,98.5,1324.0,1.05,2.23
2017-09-15,28.0,100.0,222.0477,226.4745,230.9013,108.5269,0.4557,42021613.0,66.4493,223.8591,226.4745,98.3332,219.0148,51.38,91.775,98.53,1333.7,1.05,2.2
2017-09-14,32.0,100.0,221.826,226.134,230.442,120.7402,0.4646,40601932.0,65.3666,223.7483,226.134,92.5547,218.7102,50.68,92.165,98.56,1327.6,1.05,2.2
2017-09-13,36.0,100.0,221.9962,225.986,229.9758,145.4127,0.464,42459262.0,65.86,223.6276,225.986,81.8216,218.7863,50.22,91.63,98.59,1336.2,1.04,2.2
2017-09-12,40.0,100.0,222.2299,225.816,229.4021,166.2952,0.4096,41303487.0,65.4361,223.4831,225.816,67.0968,218.653,50.11,91.67,98.595,1331.7,1.03,2.17
2017-09-11,44.0,100.0,222.5222,225.652,228.7818,153.1464,0.2977,39768471.0,62.8672,223.3463,225.652,59.8042,217.8535,50.14,91.19,98.62,1341.5,1.05,2.14
2017-09-08,48.0,12.0,222.6069,225.42,228.2331,59.5323,0.1764,37761233.0,53.4133,223.2004,225.42,61.1907,215.5024,50.87,91.215,98.655,1354.0,1.04,2.06
2017-09-07,52.0,16.0,222.4497,225.2965,228.1433,80.8771,0.2173,39658086.0,55.2647,223.0839,225.2965,69.9926,215.8355,50.72,91.925,98.63,1339.0,1.05,2.05
2017-09-06,56.0,20.0,222.4313,225.3115,228.1917,95.5257,0.2268,41278427.0,55.52,222.9698,225.3115,81.1596,215.8831,50.27,91.955,98.65,1345.0,1.07,2.1
2017-09-05,60.0,24.0,222.4065,225.3305,228.2545,58.3252,0.217,39755075.0,52.2865,222.8365,225.3305,86.0382,215.1311,49.87,92.395,98.62,1339.7,1.03,2.07
2017-09-01,64.0,28.0,222.3312,225.4115,228.4918,150.6643,0.2636,41977574.0,61.0502,222.7254,225.4115,82.7175,216.7303,50.11,92.36,98.64,1326.9,1.02,2.16
2017-08-31,68.0,32.0,222.3681,225.39,228.4119,137.9486,0.1454,40583849.0,59.5902,222.6064,225.39,73.4449,216.359,48.24,92.63,98.63,1314.1,1.01,2.12
2017-08-30,72.0,36.0,222.3951,225.36900000000003,228.3429,62.4675,-0.014,38381140.0,54.1475,222.49400000000003,225.36900000000003,65.1541,215.0931,48.71,92.075,98.645,1314.8,1.03,2.15
2017-08-29,76.0,40.0,222.3547,225.4345,228.5143,-33.5056,-0.1297,37003295.0,48.7498,222.3934,225.4345,62.1212,214.027,48.48,91.99,98.64,1315.6,1.03,2.13
2017-08-28,80.0,44.0,222.3947,225.5495,228.7043,-18.062,-0.1872,35605869.0,47.8851,222.3059,225.5495,60.3071,213.8652,49.36,92.15,98.615,1294.1,0.98,2.16
2017-08-25,84.0,48.0,222.4851,225.6475,228.8099,-15.2165,-0.2443,34804915.0,47.49800000000001,222.2145,225.6475,55.7092,213.789,49.05,93.05,98.59,1288.1,1.03,2.17
2017-08-24,88.0,52.0,222.5959,225.756,228.9161,-47.5221,-0.306,33584113.0,45.1824,222.1305,225.756,45.0805,213.3226,49.05,92.9,98.605,1292.5,1.02,2.19
2017-08-23,92.0,56.0,222.7901,225.902,229.0139,-42.3303,-0.3289,34929571.0,47.2354,222.0502,225.902,28.5392,213.8176,48.88,93.275,98.605,1286.9,1.0,2.17
2017-08-22,96.0,60.0,222.9243,226.0355,229.1467,-37.8672,-0.3919,36392840.0,50.3831,221.9674,226.0355,23.3412,214.5505,48.38,92.82,98.59,1293.2,1.0,2.22
2017-08-21,100.0,64.0,222.9884,226.127,229.2656,-141.7092,-0.5403,34937284.0,39.3718,221.8821,226.127,31.3754,212.3993,49.3,93.175,98.595,1285.5,1.0,2.18
2017-08-18,100.0,68.0,223.4754,226.3045,229.1336,-171.7389,-0.5054,33655732.0,37.8414,221.8136,226.3045,52.3348,212.1423,48.15,93.44,98.595,1290.7,1.02,2.19
2017-08-17,100.0,72.0,224.1466,226.4995,228.8524,-158.844,-0.3858,36346868.0,39.238,221.7446,226.4995,57.7486,212.5325,47.95,93.195,98.575,1286.0,1.0,2.19
2017-08-16,0.0,76.0,224.8471,226.682,228.5169,30.5782,-0.2118,39743054.0,55.6603,221.6556,226.682,46.7851,215.8926,48.71,93.54,98.56,1273.8,1.02,2.23
2017-08-15,0.0,80.0,224.8488,226.6845,228.5202,-8.6443,-0.2849,38211676.0,53.8304,221.5348,226.6845,28.2549,215.55,48.65,93.2,98.585,1284.2,1.04,2.27
2017-08-14,4.0,84.0,224.7591,226.6455,228.5319,-39.9677,-0.3506,36901974.0,53.7319,221.4183,226.6455,21.4971,215.5309,49.71,92.815,98.62,1292.9,1.02,2.22
2017-08-11,8.0,88.0,224.6489,226.599,228.5491,-249.2016,-0.4348,34700095.0,40.8392,221.3042,226.599,33.9891,213.4368,49.0,93.1,98.585,1289.5,1.03,2.19
2017-08-10,0.0,92.0,224.9522,226.661,228.3698,-346.0562,-0.3208,33115641.0,38.6754,221.2177,226.661,51.8815,213.1513,50.38,93.25,98.565,1280.2,1.05,2.2
2017-08-09,4.0,96.0,225.1367,226.687,228.2373,-60.2233,-0.0951,36158929.0,59.7954,221.1617,226.687,68.7547,216.1211,50.25,93.39,98.55,1262.7,1.06,2.24
2017-08-08,8.0,100.0,224.6254,226.538,228.4506,127.1809,-0.0594,37695517.0,61.0861,221.0768,226.538,72.5805,216.2448,50.44,93.07,98.55,1259.8,1.06,2.29
2017-08-07,12.0,72.0,223.6967,226.299,228.9013,149.1749,-0.0258,38760599.0,65.6401,220.995,226.299,72.0911,216.6732,49.84,93.15,98.545,1261.4,1.02,2.26
2017-08-04,0.0,76.0,223.0556,226.046,229.0364,95.7532,-0.0311,37912102.0,63.5663,220.9124,226.046,67.8185,216.321,49.93,92.49,98.575,1272.0,1.08,2.27
2017-08-03,4.0,80.0,222.4605,225.8,229.1395,36.8549,-0.0147,36872268.0,61.3412,220.8154,225.8,63.2509,215.9593,50.05,92.63,98.56,1269.0,1.08,2.24
2017-08-02,8.0,84.0,221.5927,225.503,229.4133,61.8764,0.0359,38138662.0,65.2354,220.7296,225.503,58.529,216.34,49.73,92.74,98.56,1271.7,1.08,2.27
2017-08-01,12.0,88.0,221.3131,225.286,229.2589,66.8613,0.0573,36248929.0,64.5564,220.6385,225.286,58.9953,216.2163,50.44,92.6,98.555,1272.4,1.08,2.26
2017-07-31,16.0,92.0,221.0094,225.056,229.1026,50.2456,0.0846,34574428.0,61.8411,220.5411,225.056,64.9219,215.7308,49.99,92.955,98.56,1273.0,1.07,2.3
2017-07-28,20.0,96.0,220.6487,224.827,229.0053,45.5754,0.1577,37594689.0,62.9832,220.4465,224.827,72.9177,215.8546,49.85,93.5,98.555,1261.9,1.08,2.3
2017-07-27,24.0,100.0,220.2819,224.573,228.8641,64.7784,0.233,39958819.0,65.22,220.3552,224.573,77.2384,216.102,49.33,93.105,98.55,1263.7,1.11,2.32
2017-07-26,28.0,96.0,220.2466,224.4025,228.5584,91.609,0.2928,41793274.0,67.5328,220.2679,224.4025,79.9849,216.359,49.33,93.72,98.515,1252.9,1.13,2.29
2017-07-25,32.0,100.0,220.0243,224.1205,228.2167,97.9296,0.3229,40219075.0,67.2532,220.1847,224.1205,83.7573,216.2924,48.36,93.665,98.545,1259.5,1.18,2.33
2017-07-24,36.0,92.0,220.0847,223.931,227.7773,85.3737,0.3386,38869571.0,65.1007,220.101,223.931,88.5168,215.7784,47.8,93.52,98.55,1258.1,1.17,2.26
2017-07-21,40.0,96.0,220.1285,223.765,227.4015,98.0577,0.379,40147733.0,65.6947,220.0356,223.765,92.3443,215.8546,48.29,93.9,98.545,1247.0,1.16,2.24
2017-07-20,44.0,100.0,220.2572,223.6265,226.9958,128.2726,0.3936,42609513.0,66.8272,219.9386,223.6265,92.682,216.0069,48.74,94.395,98.535,1244.0,1.15,2.27
2017-07-19,48.0,100.0,220.4629,223.4865,226.5101,142.474,0.3591,40911405.0,66.5933,219.8464,223.4865,92.4823,215.9402,47.95,94.285,98.535,1245.8,1.11,2.27
2017-07-18,52.0,92.0,220.727,223.3545,225.982,119.707,0.274,39656096.0,62.4082,219.7517,223.3545,92.283,214.8075,47.94,94.515,98.53,1237.2,1.07,2.27
2017-07-17,56.0,96.0,220.7232,223.356,225.9888,163.8071,0.2305,36509645.0,61.7729,219.6663,223.356,90.6331,214.6457,48.26,94.635,98.52,1230.6,1.07,2.31
2017-07-14,60.0,100.0,220.8171,223.2745,225.7319,182.3201,0.1543,35333469.0,61.6667,219.5814,223.2745,85.1843,214.6171,47.68,95.32,98.515,1220.6,1.04,2.33
2017-07-13,64.0,32.0,220.9322,223.1915,225.4508,150.9171,0.0187,33691059.0,57.9831,219.4978,223.1915,75.3913,213.6462,47.0,95.205,98.515,1221.6,1.05,2.35
2017-07-12,68.0,36.0,220.9424,223.182,225.4216,117.2542,-0.0987,32205135.0,56.5383,219.4117,223.182,62.1038,213.2845,47.71,95.235,98.48,1220.0,1.05,2.33
2017-07-11,72.0,40.0,220.9224,223.2035,225.4846,-61.8387,-0.2426,30713028.0,49.444,219.3261,223.2035,52.7737,211.6949,46.69,95.665,98.45,1216.0,1.05,2.37
2017-07-10,76.0,44.0,221.0017,223.254,225.5063,-34.7141,-0.2856,32351949.0,50.2189,219.2589,223.254,47.8508,211.8567,46.59,95.575,98.435,1216.0,1.04,2.38
2017-07-07,80.0,48.0,221.0683,223.3005,225.5327,-76.188,-0.3523,30551716.0,49.2191,219.1791,223.3005,51.7647,211.6378,47.44,95.43,98.43,1228.5,1.05,2.39
2017-07-06,84.0,52.0,221.176,223.3715,225.567,-148.4859,-0.4115,28403606.0,42.7168,219.0927,223.3715,50.4961,210.3052,47.66,95.83,98.44,1230.2,1.04,2.37
2017-07-05,88.0,56.0,221.6159,223.5085,225.4011,-63.4886,-0.336,30945436.0,51.4572,219.009,223.5085,49.407,212.2089,48.66,95.68,98.46,1225.5,1.05,2.33
2017-07-03,92.0,60.0,221.6499,223.527,225.4041,-59.4773,-0.3996,28901617.0,49.5895,218.8968,223.527,41.0308,211.8377,48.14,95.205,98.54,1245.7,1.06,2.35
2017-06-30,96.0,64.0,221.767,223.597,225.427,-121.4577,-0.4377,27139157.0,47.2204,218.7765,223.597,36.6776,211.3713,47.1,95.16,98.57,1250.1,1.03,2.31
2017-06-29,0.0,68.0,222.0003,223.699,225.3977,-165.542,-0.4231,24156844.0,45.4219,218.6584,223.699,26.8597,211.0191,46.97,95.5,98.575,1253.9,1.04,2.27
2017-06-28,0.0,72.0,222.3468,223.7845,225.2222,-53.5239,-0.3394,28769887.0,54.4008,218.5435,223.7845,25.5192,212.8562,45.99,95.925,98.59,1247.3,1.02,2.22
2017-06-27,0.0,76.0,221.9789,223.687,225.3951,-188.6108,-0.3884,25894120.0,43.9529,218.4137,223.687,27.1522,210.9905,45.6,96.93,98.62,1245.2,1.0,2.21
2017-06-26,0.0,80.0,221.996,223.69,225.384,-27.1307,-0.2501,29370831.0,54.4794,218.288,223.69,37.1784,212.6848,45.44,96.735,98.625,1258.1,0.99,2.14
2017-06-23,0.0,84.0,221.756,223.6145,225.473,-88.1774,-0.2066,28049144.0,54.0778,218.1436,223.6145,49.8635,212.6182,45.13,97.04,98.625,1250.9,0.97,2.15
2017-06-22,4.0,88.0,221.5432,223.542,225.5408,35.4138,-0.1306,29306656.0,58.3825,217.9996,223.542,61.0045,212.2581,44.82,97.01,98.63,1246.4,0.96,2.15
2017-06-21,8.0,92.0,221.0923,223.3865,225.6807,38.0656,-0.0813,30651052.0,59.2867,217.8494,223.3865,69.5572,212.3813,45.66,97.195,98.62,1243.9,0.99,2.16
2017-06-20,12.0,96.0,220.5822,223.198,225.8138,108.7664,-0.0281,32073070.0,59.883,217.7106,223.198,68.9817,212.4666,46.47,97.0,98.6,1245.4,1.01,2.16
2017-06-19,16.0,100.0,220.0534,222.9835,225.9136,217.7323,0.0307,33439067.0,70.7479,217.5739,222.9835,70.3888,213.86900000000003,46.74,96.705,98.615,1255.8,1.02,2.19
2017-06-16,20.0,80.0,219.4288,222.634,225.8392,31.1823,-0.0484,32005666.0,63.0507,217.424,222.634,69.3482,212.1349,46.85,97.19,98.605,1255.6,1.03,2.16
2017-06-15,24.0,84.0,218.4217,222.3085,226.1953,18.0535,-0.0035,30402054.0,62.7523,217.275,222.3085,67.7315,212.0781,46.46,96.625,98.595,1262.7,1.02,2.16
2017-06-14,28.0,88.0,217.3948,221.9465,226.4982,85.9696,0.055,32573130.0,66.4919,217.1134,221.9465,60.38800000000001,212.5045,47.68,96.725,98.57,1268.4,1.01,2.15
2017-06-13,32.0,92.0,217.2926,221.7575,226.2224,96.24,0.0784,34459166.0,68.514,216.9521,221.7575,57.6918,212.7319,47.97,96.91,98.575,1267.7,1.0,2.21
2017-06-12,36.0,96.0,217.2482,221.5585,225.8688,34.1754,0.0653,32288493.0,63.8818,216.7817,221.5585,60.2931,211.6991,47.92,97.02,98.58,1269.7,0.98,2.21
2017-06-09,40.0,100.0,217.0392,221.3585,225.6778,62.9006,0.1309,34101142.0,64.6106,216.6292,221.3585,68.9506,211.7843,47.4,97.03,98.595,1283.5,1.01,2.21
2017-06-08,44.0,84.0,216.9147,221.171,225.4273,86.4062,0.1966,36218800.0,66.6503,216.4714,221.171,76.703,212.0307,47.6,96.455,98.59,1289.5,1.01,2.19
2017-06-07,48.0,88.0,216.8897,220.993,225.0963,84.4,0.2402,35102710.0,66.3468,216.3184,220.993,85.2231,211.9549,48.75,96.315,98.605,1297.0,1.0,2.18
2017-06-06,52.0,92.0,216.8575,220.7985,224.7395,89.5336,0.2802,33773817.0,64.9778,216.1621,220.7985,88.4537,211.6043,48.51,96.535,98.595,1282.5,0.97,2.14
2017-06-05,56.0,96.0,216.8588,220.6365,224.4142,126.1443,0.3415,35223257.0,69.5201,216.0141,220.6365,87.7625,212.2108,48.71,96.47,98.595,1282.6,0.96,2.18
2017-06-02,60.0,100.0,216.9793,220.442,223.9047,149.3867,0.3298,37054488.0,70.5941,215.8538,220.442,83.0638,212.3529,48.43,96.96,98.585,1268.0,0.98,2.15
2017-06-01,64.0,100.0,217.1316,220.196,223.2604,134.2773,0.2537,35196897.0,68.4843,215.6923,220.196,82.8133,211.6896,49.4,96.74,98.585,1271.6,0.98,2.21
2017-05-31,68.0,88.0,217.2478,219.975,222.7022,83.8813,0.1691,33083997.0,62.2722,215.5444,219.975,86.5311,210.0503,50.37,97.135,98.58,1265.7,0.98,2.21
2017-05-30,72.0,92.0,217.2205,219.8515,222.4825,106.6845,0.1838,35410166.0,62.6033,215.4057,219.8515,91.8676,210.0976,50.56,97.41,98.565,1271.2,0.93,2.21
2017-05-26,0.0,96.0,217.2198,219.722,222.2242,139.4787,0.175,36921984.0,63.9293,215.2681,219.722,93.2503,210.2966,49.5,96.99,98.595,1255.1,0.94,2.25
2017-05-25,0.0,100.0,217.226,219.5555,221.885,159.0689,0.1139,35725912.0,63.8955,215.1162,219.5555,87.5144,210.2872,52.0,96.75,98.59,1258.4,0.94,2.25
2017-05-24,0.0,100.0,217.3412,219.4105,221.4798,102.1625,-0.0026,34160892.0,60.3397,214.9501,219.4105,73.2697,209.3112,52.18,97.145,98.58,1251.1,0.93,2.26
2017-05-23,0.0,80.0,217.3425,219.3085,221.2745,76.2827,-0.0935,32706444.0,58.3812,214.8014,219.3085,52.1436,208.8089,51.73,96.615,98.61,1260.4,0.92,2.29
2017-05-22,0.0,84.0,217.3321,219.241,221.1499,39.0177,-0.1867,31447467.0,56.7731,214.6584,219.241,38.8663,208.4015,51.87,96.875,98.6,1257.5,0.93,2.25
2017-05-19,0.0,88.0,217.136,219.1295,221.123,-50.269,-0.2865,29582464.0,51.874,214.5361,219.1295,40.6172,207.2454,51.01,97.56,98.61,1246.8,0.92,2.23
2017-05-18,4.0,92.0,216.3928,218.96400000000003,221.5352,-187.0713,-0.3085,27145972.0,45.5308,214.4209,218.96400000000003,55.1134,205.9662,50.52,97.24,98.655,1261.4,0.93,2.23
2017-05-17,8.0,96.0,216.1046,218.8975,221.6904,-226.3315,-0.1926,24251139.0,41.3288,214.3174,218.8975,64.4829,205.2176,49.82,97.775,98.62,1237.2,0.9,2.22
2017-05-16,12.0,100.0,215.4771,218.783,222.0889,131.9654,0.0758,27758854.0,64.0306,214.2374,218.783,66.2399,208.9226,50.42,98.575,98.585,1230.8,0.9,2.33
2017-05-15,16.0,100.0,214.8527,218.4965,222.1403,149.8175,0.0855,30211399.0,64.3664,214.124,218.4965,66.6249,208.9606,49.66,98.805,98.57,1228.3,0.9,2.34
2017-05-12,20.0,88.0,214.4715,218.2375,222.0035,13.6353,0.0761,28770361.0,58.7974,214.0022,218.2375,72.5748,207.9087,49.54,99.35,98.515,1225.0,0.88,2.33
2017-05-11,24.0,92.0,213.686,217.9405,222.195,37.9529,0.1544,29826861.0,61.5327,213.8868,217.9405,80.3843,208.2309,49.42,99.385,98.5,1219.2,0.89,2.39
2017-05-10,28.0,96.0,213.3322,217.698,222.0638,104.6027,0.2188,31682601.0,65.264,213.7716,217.698,85.3965,208.6573,48.65,99.16,98.49,1222.1,0.9,2.41
2017-05-09,32.0,100.0,213.1948,217.4775,221.7602,88.4427,0.2448,30615301.0,63.3855,213.6442,217.4775,83.0749,208.2688,48.63,98.835,98.495,1226.6,0.91,2.42
2017-05-08,36.0,100.0,213.1036,217.291,221.4784,87.1531,0.2959,32252490.0,65.6364,213.5382,217.291,74.0117,208.5341,49.1,98.265,98.52,1223.1,0.91,2.39
2017-05-05,40.0,100.0,213.0583,217.083,221.1077,80.9058,0.3134,30027462.0,65.5959,213.4152,217.083,62.7504,208.5247,46.37,98.48,98.52,1228.5,0.9,2.36
